genome_id	contig_id	start	end
AG-670-O17	AG-670-O17_c	911545	973284
AG-670-O17	AG-670-O17_c	979490	984713
AG-670-O17	AG-670-O17_c	1008162	1012025
AG-670-O19	AG-670-O19_c	681721	699249
AG-670-O19	AG-670-O19_c	912952	981174
AG-670-O19	AG-670-O19_c	1090293	1102043
AG-670-O19	AG-670-O19_c	1133919	1266247
AG-673-K21	AG-673-K21_c	323822	363625
AG-673-K21	AG-673-K21_c	688932	702453
AG-673-K21	AG-673-K21_c	804364	984558
AG-673-K21	AG-673-K21_c	1201554	1210596
AG-673-L20	AG-673-L20_c	35655	44033
AG-673-L20	AG-673-L20_c	323834	368007
AG-673-L20	AG-673-L20_c	653569	702426
AG-673-L20	AG-673-L20_c	765677	775536
AG-673-L20	AG-673-L20_c	816771	819873
AG-673-L20	AG-673-L20_c	914515	973270
AG-673-L20	AG-673-L20_c	1059939	1111023
AG-673-L20	AG-673-L20_c	1156433	1212262
AG-673-L20	AG-673-L20_c	1305682	1363209
AG-673-L23	AG-673-L23_c	55021	65141
AG-673-L23	AG-673-L23_c	320127	353093
AG-673-L23	AG-673-L23_c	816338	894234
AG-673-L23	AG-673-L23_c	915624	984752
AG-673-L23	AG-673-L23_c	1042807	1096342
AG-673-L23	AG-673-L23_c	1197481	1212604
AG-673-L23	AG-673-L23_c	1302745	1364886
AG-673-M19	AG-673-M19_c	374535	393300
AG-673-M19	AG-673-M19_c	1490067	1507112
AG-673-M19	AG-673-M19_c	651203	659722
AG-673-M19	AG-673-M19_c	790415	799615
AG-673-M19	AG-673-M19_c	828719	839541
AG-673-M19	AG-673-M19_c	925798	978653
AG-673-M19	AG-673-M19_c	984862	990079
AG-673-M19	AG-673-M19_c	1062210	1142525
AG-673-M19	AG-673-M19_c	1167497	1172926
AG-673-M19	AG-673-M19_c	1356973	1404873
AG-673-O02	AG-673-O02_c	37136	44105
AG-673-O02	AG-673-O02_c	1306570	1369326
AG-673-O02	AG-673-O02_c	323974	356753
AG-673-O02	AG-673-O02_c	620081	628377
AG-673-O02	AG-673-O02_c	653235	666765
AG-673-O02	AG-673-O02_c	804338	830979
AG-673-O02	AG-673-O02_c	914520	962822
AG-673-O02	AG-673-O02_c	1041326	1073225
AG-673-O02	AG-673-O02_c	1098304	1109991
AG-673-O02	AG-673-O02_c	1133854	1221807
AG-673-O13	AG-673-O13_c	325048	353848
AG-673-O13	AG-673-O13_c	640410	668435
AG-673-O13	AG-673-O13_c	697422	705485
AG-673-O13	AG-673-O13_c	767349	812664
AG-673-O13	AG-673-O13_c	963026	971993
AG-673-O13	AG-673-O13_c	978199	981857
AG-673-O13	AG-673-O13_c	1050494	1216239
AG-673-O13	AG-673-O13_c	1315578	1349877
AG-673-P17	AG-673-P17_c	324092	433859
AG-673-P17	AG-673-P17_c	620054	628481
AG-673-P17	AG-673-P17_c	636687	683382
AG-673-P17	AG-673-P17_c	914523	984768
AG-673-P17	AG-673-P17_c	1066809	1116754
AG-673-P17	AG-673-P17_c	1255990	1264021
AG-673-P17	AG-673-P17_c	1306849	1322233
AG-676-J23	AG-676-J23_c	37111	46258
AG-676-J23	AG-676-J23_c	324602	368158
AG-676-J23	AG-676-J23_c	618859	627156
AG-676-J23	AG-676-J23_c	652277	697323
AG-676-J23	AG-676-J23_c	1059697	1127259
AG-676-J23	AG-676-J23_c	1142437	1209429
AG-676-L21	AG-676-L21_c	37148	46316
AG-676-L21	AG-676-L21_c	1153232	1221585
AG-676-L21	AG-676-L21_c	1306452	1351757
AG-676-L21	AG-676-L21_c	323826	368191
AG-676-L21	AG-676-L21_c	618086	637801
AG-676-L21	AG-676-L21_c	661451	701528
AG-676-L21	AG-676-L21_c	763558	782769
AG-676-L21	AG-676-L21_c	804897	840934
AG-676-L21	AG-676-L21_c	912678	978114
AG-676-L21	AG-676-L21_c	1050515	1088724
AG-676-L21	AG-676-L21_c	1113894	1132108
AG-676-M04	AG-676-M04_c	29121	41747
AG-676-M04	AG-676-M04_c	979630	993399
AG-676-M04	AG-676-M04_c	1045904	1099963
AG-676-M04	AG-676-M04_c	1158187	1216172
AG-676-M04	AG-676-M04_c	1304708	1371721
AG-676-M04	AG-676-M04_c	123180	132209
AG-676-M04	AG-676-M04_c	323826	368186
AG-676-M04	AG-676-M04_c	621512	629226
AG-676-M04	AG-676-M04_c	656205	667868
AG-676-M04	AG-676-M04_c	673193	686875
AG-676-M04	AG-676-M04_c	756994	775991
AG-676-M04	AG-676-M04_c	804368	815512
AG-676-M04	AG-676-M04_c	920589	973443
AG-676-M23	AG-676-M23_c	323821	328089
AG-676-M23	AG-676-M23_c	354575	468105
AG-676-M23	AG-676-M23_c	763976	777723
AG-676-M23	AG-676-M23_c	805822	837688
AG-676-M23	AG-676-M23_c	1060082	1081409
AG-676-M23	AG-676-M23_c	1145205	1171810
AG-676-O21	AG-676-O21_c	37071	42305
AG-676-O21	AG-676-O21_c	1149138	1216024
AG-676-O21	AG-676-O21_c	1306403	1367562
AG-676-O21	AG-676-O21_c	357222	384362
AG-676-O21	AG-676-O21_c	617282	632483
AG-676-O21	AG-676-O21_c	659869	702429
AG-676-O21	AG-676-O21_c	768174	826285
AG-676-O21	AG-676-O21_c	915714	973581
AG-676-O21	AG-676-O21_c	979513	984738
AG-676-O21	AG-676-O21_c	1052644	1087807
AG-676-O21	AG-676-O21_c	1112590	1125440
AG-676-P03	AG-676-P03_c	323822	351176
AG-676-P03	AG-676-P03_c	606357	628378
AG-676-P03	AG-676-P03_c	653133	777974
AG-676-P03	AG-676-P03_c	810372	823047
AG-676-P03	AG-676-P03_c	915627	973394
AG-676-P03	AG-676-P03_c	1072317	1086754
AG-676-P03	AG-676-P03_c	1111910	1119587
AG-676-P03	AG-676-P03_c	1313431	1367517
AG-676-P15-1	AG-676-P15-1_c	323824	370878
AG-676-P15-1	AG-676-P15-1_c	1305397	1353339
AG-676-P15-1	AG-676-P15-1_c	620094	629401
AG-676-P15-1	AG-676-P15-1_c	688767	719990
AG-676-P15-1	AG-676-P15-1_c	766221	815629
AG-676-P15-1	AG-676-P15-1_c	914523	970198
AG-676-P15-1	AG-676-P15-1_c	976862	981612
AG-676-P15-1	AG-676-P15-1_c	1056951	1095911
AG-676-P15-1	AG-676-P15-1_c	1121435	1139221
AG-676-P15-1	AG-676-P15-1_c	1155148	1188907
AG-676-P23	AG-676-P23_c	324092	368477
AG-676-P23	AG-676-P23_c	647942	704653
AG-676-P23	AG-676-P23_c	746474	826266
AG-676-P23	AG-676-P23_c	914518	971248
AG-676-P23	AG-676-P23_c	1042074	1138915
AG-676-P23	AG-676-P23_c	1305746	1367531
AG-679-K21	AG-679-K21_c	323823	342105
AG-679-K21	AG-679-K21_c	626378	688754
AG-679-K21	AG-679-K21_c	763288	818560
AG-679-K21	AG-679-K21_c	914515	984738
AG-679-K21	AG-679-K21_c	1060088	1095781
AG-679-K21	AG-679-K21_c	1157312	1170499
AG-679-K21	AG-679-K21_c	1311035	1367405
AG-679-M10	AG-679-M10_c	334131	369663
AG-679-M10	AG-679-M10_c	628573	702441
AG-679-M10	AG-679-M10_c	804313	815632
AG-679-M10	AG-679-M10_c	889811	973307
AG-679-M10	AG-679-M10_c	979512	984735
AG-679-M10	AG-679-M10_c	1301268	1369384
AG-679-M23	AG-679-M23_c	35624	47715
AG-679-M23	AG-679-M23_c	1115780	1135378
AG-679-M23	AG-679-M23_c	1156447	1204728
AG-679-M23	AG-679-M23_c	1296262	1367474
AG-679-M23	AG-679-M23_c	337089	372273
AG-679-M23	AG-679-M23_c	623750	632038
AG-679-M23	AG-679-M23_c	656900	700048
AG-679-M23	AG-679-M23_c	762333	775594
AG-679-M23	AG-679-M23_c	804346	826041
AG-679-M23	AG-679-M23_c	914193	971438
AG-679-M23	AG-679-M23_c	977628	982840
AG-679-M23	AG-679-M23_c	1058194	1090496
AG-679-N02	AG-679-N02_c	36674	45578
AG-679-N02	AG-679-N02_c	1176322	1196658
AG-679-N02	AG-679-N02_c	1304901	1372270
AG-679-N02	AG-679-N02_c	336485	362315
AG-679-N02	AG-679-N02_c	373087	396296
AG-679-N02	AG-679-N02_c	620090	702019
AG-679-N02	AG-679-N02_c	763360	774711
AG-679-N02	AG-679-N02_c	802880	826173
AG-679-N02	AG-679-N02_c	896438	974251
AG-679-N02	AG-679-N02_c	980451	985677
AG-679-N02	AG-679-N02_c	1043007	1096428
AG-679-N20	AG-679-N20_c	34916	42259
AG-679-N20	AG-679-N20_c	1112580	1129143
AG-679-N20	AG-679-N20_c	1163691	1182744
AG-679-N20	AG-679-N20_c	1305458	1367503
AG-679-N20	AG-679-N20_c	1463452	1469342
AG-679-N20	AG-679-N20_c	324333	374208
AG-679-N20	AG-679-N20_c	621954	630244
AG-679-N20	AG-679-N20_c	655549	709363
AG-679-N20	AG-679-N20_c	764550	775600
AG-679-N20	AG-679-N20_c	804367	826290
AG-679-N20	AG-679-N20_c	914515	973577
AG-679-N20	AG-679-N20_c	980110	985333
AG-679-N20	AG-679-N20_c	1060093	1087905
AG-679-N22	AG-679-N22_c	623868	632156
AG-679-N22	AG-679-N22_c	694131	710773
AG-679-N22	AG-679-N22_c	762769	776246
AG-679-N22	AG-679-N22_c	804358	826281
AG-679-N22	AG-679-N22_c	914505	969166
AG-679-N22	AG-679-N22_c	1060022	1086939
AG-679-N22	AG-679-N22_c	1112120	1120896
AG-679-N22	AG-679-N22_c	1153456	1211863
AG-679-N22	AG-679-N22_c	1306399	1361883
AG-679-O20	AG-679-O20_c	324091	351401
AG-679-O20	AG-679-O20_c	754076	776708
AG-679-O20	AG-679-O20_c	915619	973935
AG-679-O20	AG-679-O20_c	980144	985366
AG-679-O20	AG-679-O20_c	1060100	1069001
AG-679-O20	AG-679-O20_c	1107569	1216284
AG-679-O20	AG-679-O20_c	1306233	1345644
AG-679-P15	AG-679-P15_c	650570	662613
AG-679-P15	AG-679-P15_c	700139	707153
AG-679-P15	AG-679-P15_c	776018	836135
AG-679-P15	AG-679-P15_c	976258	981462
AG-679-P15	AG-679-P15_c	1062553	1179258
AG-679-P15	AG-679-P15_c	1228000	1261439
AG-679-P15	AG-679-P15_c	1377514	1404967
AG-679-P16	AG-679-P16_c	620088	826276
AG-679-P16	AG-679-P16_c	934123	973391
AG-679-P16	AG-679-P16_c	1057809	1087566
AG-679-P16	AG-679-P16_c	1305427	1367507
AG-683-K15	AG-683-K15_c	122975	126101
AG-683-K15	AG-683-K15_c	324152	496346
AG-683-K15	AG-683-K15_c	797544	975884
AG-683-K15	AG-683-K15_c	1053936	1102241
AG-683-K15	AG-683-K15_c	1131263	1136488
AG-683-K15	AG-683-K15_c	1164160	1215939
AG-683-K15	AG-683-K15_c	1305460	1380108
AG-683-N17	AG-683-N17_c	107003	109294
AG-683-N17	AG-683-N17_c	123577	125868
AG-683-N17	AG-683-N17_c	333294	396417
AG-683-N17	AG-683-N17_c	693477	704188
AG-683-N17	AG-683-N17_c	765669	775076
AG-683-N17	AG-683-N17_c	946941	960063
AG-683-N17	AG-683-N17_c	1077849	1087840
AG-683-N17	AG-683-N17_c	1142023	1186222
AG-683-N17	AG-683-N17_c	1298483	1459559
AG-683-O15	AG-683-O15_c	37407	44523
AG-683-O15	AG-683-O15_c	1143640	1198864
AG-683-O15	AG-683-O15_c	1305390	1343534
AG-683-O15	AG-683-O15_c	1518459	1521291
AG-683-O15	AG-683-O15_c	116869	128367
AG-683-O15	AG-683-O15_c	297700	309822
AG-683-O15	AG-683-O15_c	332255	396290
AG-683-O15	AG-683-O15_c	619132	633084
AG-683-O15	AG-683-O15_c	700914	858670
AG-683-O15	AG-683-O15_c	914581	972970
AG-683-O15	AG-683-O15_c	979508	984735
AG-683-O15	AG-683-O15_c	1084509	1087847
AG-683-O20	AG-683-O20_c	853581	1069614
AG-683-O20	AG-683-O20_c	1104548	1196722
AG-683-O20	AG-683-O20_c	1305273	1311454
AG-683-O20	AG-683-O20_c	1517124	1522594
AG-686-J21	AG-686-J21_c	37183	44375
AG-686-J21	AG-686-J21_c	1136961	1217023
AG-686-J21	AG-686-J21_c	1305585	1370802
AG-686-J21	AG-686-J21_c	129737	132863
AG-686-J21	AG-686-J21_c	332934	371923
AG-686-J21	AG-686-J21_c	620861	629310
AG-686-J21	AG-686-J21_c	654008	702440
AG-686-J21	AG-686-J21_c	804351	819757
AG-686-J21	AG-686-J21_c	914493	973006
AG-686-J21	AG-686-J21_c	979543	984759
AG-686-J21	AG-686-J21_c	1064378	1090111
AG-686-L16	AG-686-L16_c	330273	352106
AG-686-L16	AG-686-L16_c	662187	861668
AG-686-M10	AG-686-M10_c	37478	51104
AG-686-M10	AG-686-M10_c	1152138	1215346
AG-686-M10	AG-686-M10_c	1306402	1366960
AG-686-M10	AG-686-M10_c	1446342	1452385
AG-686-M10	AG-686-M10_c	123190	126175
AG-686-M10	AG-686-M10_c	356707	362631
AG-686-M10	AG-686-M10_c	611600	616161
AG-686-M10	AG-686-M10_c	661704	702474
AG-686-M10	AG-686-M10_c	767685	772018
AG-686-M10	AG-686-M10_c	804366	825844
AG-686-M10	AG-686-M10_c	914522	972811
AG-686-M10	AG-686-M10_c	1050717	1087841
AG-686-O05	AG-686-O05_c	323800	329307
AG-686-O05	AG-686-O05_c	1309369	1360533
AG-686-O05	AG-686-O05_c	334111	368155
AG-686-O05	AG-686-O05_c	620094	631619
AG-686-O05	AG-686-O05_c	656607	676869
AG-686-O05	AG-686-O05_c	925629	973699
AG-686-O05	AG-686-O05_c	980231	985441
AG-686-O05	AG-686-O05_c	1060081	1083120
AG-686-O05	AG-686-O05_c	1181492	1211756
AG-686-O05	AG-686-O05_c	1237876	1243087
AG-686-P08	AG-686-P08_c	323817	368207
AG-686-P08	AG-686-P08_c	620091	624642
AG-686-P08	AG-686-P08_c	653110	702480
AG-686-P08	AG-686-P08_c	808555	825348
AG-686-P08	AG-686-P08_c	954531	984741
AG-686-P08	AG-686-P08_c	1060080	1087218
AG-686-P08	AG-686-P08_c	1306594	1350883
AG-686-P16	AG-686-P16_c	33145	40174
AG-686-P16	AG-686-P16_c	121843	126972
AG-686-P16	AG-686-P16_c	335919	368204
AG-686-P16	AG-686-P16_c	666018	702441
AG-686-P16	AG-686-P16_c	765678	775688
AG-686-P16	AG-686-P16_c	804351	837333
AG-686-P16	AG-686-P16_c	945546	1192186
AG-686-P16	AG-686-P16_c	1324530	1367054
AG-686-P21	AG-686-P21_c	42456	49243
AG-686-P21	AG-686-P21_c	225780	236181
AG-686-P21	AG-686-P21_c	844425	972634
AG-686-P21	AG-686-P21_c	1153670	1161709
AG-686-P21	AG-686-P21_c	1328781	1333362
EQPAC1	EQPAC1_c	324011	368141
EQPAC1	EQPAC1_c	1306421	1367066
EQPAC1	EQPAC1_c	620007	628294
EQPAC1	EQPAC1_c	653156	702361
EQPAC1	EQPAC1_c	762683	774491
EQPAC1	EQPAC1_c	804400	826315
EQPAC1	EQPAC1_c	914549	973394
EQPAC1	EQPAC1_c	979511	984734
EQPAC1	EQPAC1_c	1060081	1087936
EQPAC1	EQPAC1_c	1152146	1214874
MED4	MED4_1	323821	368220
MED4	MED4_1	1306399	1367064
MED4	MED4_1	620091	628378
MED4	MED4_1	653240	702447
MED4	MED4_1	762769	774459
MED4	MED4_1	804368	826283
MED4	MED4_1	914516	973394
MED4	MED4_1	979511	984734
MED4	MED4_1	1060080	1087933
MED4	MED4_1	1152143	1214874
MIT9515	MIT9515_1	36830	47834
MIT9515	MIT9515_1	1201440	1261439
MIT9515	MIT9515_1	1351609	1404916
MIT9515	MIT9515_1	132892	139577
MIT9515	MIT9515_1	343446	399998
MIT9515	MIT9515_1	651142	662614
MIT9515	MIT9515_1	687335	702745
MIT9515	MIT9515_1	765586	793812
MIT9515	MIT9515_1	824680	836138
MIT9515	MIT9515_1	930543	978647
MIT9515	MIT9515_1	1062540	1141879
AG-335-J02	AG-335-J02_c	860232	882873
AG-335-J02	AG-335-J02_c	1073749	1105687
AG-335-J02	AG-335-J02_c	1130592	1218917
AG-347-B08	AG-347-B08_c	332947	338016
AG-347-B08	AG-347-B08_c	863190	882872
AG-347-B08	AG-347-B08_c	915646	950655
AG-347-B08	AG-347-B08_c	956864	961756
AG-347-B08	AG-347-B08_c	1039260	1070091
AG-347-B08	AG-347-B08_c	1131311	1138417
AG-347-B08	AG-347-B08_c	1165914	1210528
AG-347-B08	AG-347-B08_c	1225708	1235144
AG-347-B08	AG-347-B08_c	1311502	1358344
AG-347-B23	AG-347-B23_c	333437	338214
AG-347-B23	AG-347-B23_c	1318499	1353525
AG-347-B23	AG-347-B23_c	344849	355708
AG-347-B23	AG-347-B23_c	604365	690551
AG-347-B23	AG-347-B23_c	752692	766750
AG-347-B23	AG-347-B23_c	863209	882901
AG-347-B23	AG-347-B23_c	911428	938746
AG-347-B23	AG-347-B23_c	1034278	1107532
AG-347-B23	AG-347-B23_c	1179609	1210369
AG-347-B23	AG-347-B23_c	1228223	1233498
AG-347-C10	AG-347-C10_c	323971	347546
AG-347-C10	AG-347-C10_c	599092	602747
AG-347-C10	AG-347-C10_c	656426	763365
AG-347-C10	AG-347-C10_c	861903	881602
AG-347-C10	AG-347-C10_c	907983	949195
AG-347-C10	AG-347-C10_c	955400	960300
AG-347-C10	AG-347-C10_c	1038789	1122413
AG-347-C10	AG-347-C10_c	1140983	1146254
AG-347-C10	AG-347-C10_c	1311447	1363358
AG-347-E03	AG-347-E03_c	332580	348473
AG-347-E03	AG-347-E03_c	606218	632207
AG-347-E03	AG-347-E03_c	665836	696545
AG-347-E03	AG-347-E03_c	750718	775448
AG-347-E03	AG-347-E03_c	863233	882865
AG-347-E03	AG-347-E03_c	939663	963106
AG-347-E03	AG-347-E03_c	1037528	1117805
AG-347-E03	AG-347-E03_c	1164535	1218243
AG-347-E03	AG-347-E03_c	1308804	1357486
AG-347-E23	AG-347-E23_c	332867	380286
AG-347-E23	AG-347-E23_c	1166066	1218751
AG-347-E23	AG-347-E23_c	1304292	1360801
AG-347-E23	AG-347-E23_c	630218	633337
AG-347-E23	AG-347-E23_c	658156	689798
AG-347-E23	AG-347-E23_c	757798	775427
AG-347-E23	AG-347-E23_c	868717	882636
AG-347-E23	AG-347-E23_c	910959	949519
AG-347-E23	AG-347-E23_c	955725	960624
AG-347-E23	AG-347-E23_c	1039131	1106787
AG-347-E23	AG-347-E23_c	1131462	1146416
AG-347-G18	AG-347-G18_c	324146	346715
AG-347-G18	AG-347-G18_c	626042	688560
AG-347-G18	AG-347-G18_c	756530	774145
AG-347-G18	AG-347-G18_c	861896	881586
AG-347-G18	AG-347-G18_c	909888	949085
AG-347-G18	AG-347-G18_c	1039571	1094760
AG-347-G18	AG-347-G18_c	1119597	1131816
AG-347-G18	AG-347-G18_c	1152904	1238546
AG-347-G18	AG-347-G18_c	1320435	1372576
AG-347-G20	AG-347-G20_c	25158	37440
AG-347-G20	AG-347-G20_c	1173187	1219135
AG-347-G20	AG-347-G20_c	1310834	1371768
AG-347-G20	AG-347-G20_c	52730	62394
AG-347-G20	AG-347-G20_c	323676	349161
AG-347-G20	AG-347-G20_c	598732	620522
AG-347-G20	AG-347-G20_c	645484	688367
AG-347-G20	AG-347-G20_c	750985	792660
AG-347-G20	AG-347-G20_c	857767	938274
AG-347-G20	AG-347-G20_c	1039580	1120505
AG-347-G20	AG-347-G20_c	1136657	1151430
AG-347-G22	AG-347-G22_c	36480	41305
AG-347-G22	AG-347-G22_c	1120511	1217260
AG-347-G22	AG-347-G22_c	1317059	1353467
AG-347-G22	AG-347-G22_c	344708	354927
AG-347-G22	AG-347-G22_c	606899	617890
AG-347-G22	AG-347-G22_c	642714	669642
AG-347-G22	AG-347-G22_c	750739	775453
AG-347-G22	AG-347-G22_c	863226	882815
AG-347-G22	AG-347-G22_c	932453	950409
AG-347-G22	AG-347-G22_c	956589	961491
AG-347-G22	AG-347-G22_c	1040938	1102543
AG-347-I04	AG-347-I04_c	345345	374985
AG-347-I04	AG-347-I04_c	658125	689683
AG-347-I04	AG-347-I04_c	863228	882861
AG-347-I04	AG-347-I04_c	911175	975154
AG-347-I04	AG-347-I04_c	1039485	1106810
AG-347-I04	AG-347-I04_c	1131495	1152177
AG-347-I04	AG-347-I04_c	1183552	1206736
AG-347-I04	AG-347-I04_c	1300572	1351285
AG-347-I06	AG-347-I06_c	332676	338385
AG-347-I06	AG-347-I06_c	1300501	1353090
AG-347-I06	AG-347-I06_c	342970	376962
AG-347-I06	AG-347-I06_c	657821	689326
AG-347-I06	AG-347-I06_c	751631	776342
AG-347-I06	AG-347-I06_c	864091	883750
AG-347-I06	AG-347-I06_c	912065	961517
AG-347-I06	AG-347-I06_c	1068242	1100591
AG-347-I06	AG-347-I06_c	1125135	1139063
AG-347-I06	AG-347-I06_c	1160173	1213142
AG-347-I15	AG-347-I15_c	620426	633343
AG-347-I15	AG-347-I15_c	658241	691734
AG-347-I15	AG-347-I15_c	750701	775451
AG-347-I15	AG-347-I15_c	863182	882884
AG-347-I15	AG-347-I15_c	1040020	1117481
AG-347-I15	AG-347-I15_c	1196838	1219274
AG-347-I15	AG-347-I15_c	1321755	1353537
AG-347-I19	AG-347-I19_c	333882	355748
AG-347-I19	AG-347-I19_c	1169401	1245233
AG-347-I19	AG-347-I19_c	1342907	1380843
AG-347-I19	AG-347-I19_c	629544	634500
AG-347-I19	AG-347-I19_c	659321	689888
AG-347-I19	AG-347-I19_c	752050	776758
AG-347-I19	AG-347-I19_c	864540	884196
AG-347-I19	AG-347-I19_c	933994	951255
AG-347-I19	AG-347-I19_c	957462	962361
AG-347-I19	AG-347-I19_c	1041731	1089273
AG-347-I19	AG-347-I19_c	1113819	1127554
AG-347-I21	AG-347-I21_c	304535	310918
AG-347-I21	AG-347-I21_c	1176279	1196658
AG-347-I21	AG-347-I21_c	1289319	1301831
AG-347-I21	AG-347-I21_c	1348397	1400625
AG-347-I21	AG-347-I21_c	1491680	1499772
AG-347-I21	AG-347-I21_c	606848	632798
AG-347-I21	AG-347-I21_c	657615	688913
AG-347-I21	AG-347-I21_c	751105	775464
AG-347-I21	AG-347-I21_c	857322	883109
AG-347-I21	AG-347-I21_c	911428	950855
AG-347-I21	AG-347-I21_c	957065	961965
AG-347-I21	AG-347-I21_c	1037799	1108076
AG-347-I21	AG-347-I21_c	1133816	1144040
AG-347-I22	AG-347-I22_c	325896	348868
AG-347-I22	AG-347-I22_c	591408	603566
AG-347-I22	AG-347-I22_c	647061	649006
AG-347-I22	AG-347-I22_c	749475	774182
AG-347-I22	AG-347-I22_c	894464	959877
AG-347-I22	AG-347-I22_c	1038789	1127669
AG-347-I22	AG-347-I22_c	1312047	1367818
AG-347-I23	AG-347-I23_c	332579	390350
AG-347-I23	AG-347-I23_c	606832	612933
AG-347-I23	AG-347-I23_c	676078	689636
AG-347-I23	AG-347-I23_c	750723	775447
AG-347-I23	AG-347-I23_c	863230	882885
AG-347-I23	AG-347-I23_c	911428	950411
AG-347-I23	AG-347-I23_c	956616	961517
AG-347-I23	AG-347-I23_c	1071593	1235502
AG-347-I23	AG-347-I23_c	1305308	1363964
AG-347-J05	AG-347-J05_c	349542	355178
AG-347-J05	AG-347-J05_c	361793	364998
AG-347-J05	AG-347-J05_c	934596	983969
AG-347-J05	AG-347-J05_c	1041855	1129681
AG-347-J05	AG-347-J05_c	1154502	1167391
AG-347-J05	AG-347-J05_c	1201834	1266275
AG-347-J06	AG-347-J06_c	325899	348377
AG-347-J06	AG-347-J06_c	598785	602843
AG-347-J06	AG-347-J06_c	627661	658323
AG-347-J06	AG-347-J06_c	749472	774180
AG-347-J06	AG-347-J06_c	861931	881593
AG-347-J06	AG-347-J06_c	909885	960272
AG-347-J06	AG-347-J06_c	1038789	1115354
AG-347-J06	AG-347-J06_c	1170708	1221541
AG-347-J06	AG-347-J06_c	1321416	1354831
AG-347-J14	AG-347-J14_c	333166	382099
AG-347-J14	AG-347-J14_c	1299703	1359816
AG-347-J14	AG-347-J14_c	657781	689444
AG-347-J14	AG-347-J14_c	750750	775474
AG-347-J14	AG-347-J14_c	863222	882882
AG-347-J14	AG-347-J14_c	911201	950037
AG-347-J14	AG-347-J14_c	956251	961150
AG-347-J14	AG-347-J14_c	1040459	1120179
AG-347-J14	AG-347-J14_c	1136334	1146942
AG-347-J14	AG-347-J14_c	1167240	1210082
AG-347-J19	AG-347-J19_c	29960	63193
AG-347-J19	AG-347-J19_c	1323163	1370113
AG-347-J19	AG-347-J19_c	315033	320678
AG-347-J19	AG-347-J19_c	327333	359260
AG-347-J19	AG-347-J19_c	634887	673549
AG-347-J19	AG-347-J19_c	750815	775549
AG-347-J19	AG-347-J19_c	907337	951375
AG-347-J19	AG-347-J19_c	957590	962489
AG-347-J19	AG-347-J19_c	1041691	1106068
AG-347-J19	AG-347-J19_c	1162202	1233024
AG-347-J20	AG-347-J20_c	332561	355880
AG-347-J20	AG-347-J20_c	1170854	1216487
AG-347-J20	AG-347-J20_c	1318642	1331716
AG-347-J20	AG-347-J20_c	620043	623572
AG-347-J20	AG-347-J20_c	659836	689674
AG-347-J20	AG-347-J20_c	750720	775965
AG-347-J20	AG-347-J20_c	860333	882872
AG-347-J20	AG-347-J20_c	922595	950429
AG-347-J20	AG-347-J20_c	956616	961511
AG-347-J20	AG-347-J20_c	1040014	1107684
AG-347-J20	AG-347-J20_c	1132316	1144352
AG-347-J21	AG-347-J21_c	129162	136218
AG-347-J21	AG-347-J21_c	1309197	1343995
AG-347-J21	AG-347-J21_c	332962	338341
AG-347-J21	AG-347-J21_c	344851	354239
AG-347-J21	AG-347-J21_c	606912	621233
AG-347-J21	AG-347-J21_c	659380	689282
AG-347-J21	AG-347-J21_c	750718	778436
AG-347-J21	AG-347-J21_c	867013	886693
AG-347-J21	AG-347-J21_c	1061632	1107144
AG-347-J21	AG-347-J21_c	1165289	1218844
AG-347-J23	AG-347-J23_c	325576	330997
AG-347-J23	AG-347-J23_c	1334863	1370973
AG-347-J23	AG-347-J23_c	337711	350453
AG-347-J23	AG-347-J23_c	633126	688454
AG-347-J23	AG-347-J23_c	749475	768544
AG-347-J23	AG-347-J23_c	909906	949157
AG-347-J23	AG-347-J23_c	955371	960282
AG-347-J23	AG-347-J23_c	1044640	1096354
AG-347-J23	AG-347-J23_c	1120622	1142498
AG-347-J23	AG-347-J23_c	1160433	1235132
AG-347-K02	AG-347-K02_c	332484	338067
AG-347-K02	AG-347-K02_c	1304622	1358606
AG-347-K02	AG-347-K02_c	342975	353889
AG-347-K02	AG-347-K02_c	603146	629941
AG-347-K02	AG-347-K02_c	654757	685733
AG-347-K02	AG-347-K02_c	863198	882882
AG-347-K02	AG-347-K02_c	911426	950563
AG-347-K02	AG-347-K02_c	957073	967969
AG-347-K02	AG-347-K02_c	1054062	1122884
AG-347-K02	AG-347-K02_c	1169589	1218796
AG-347-K10	AG-347-K10_c	125261	157442
AG-347-K10	AG-347-K10_c	1165491	1218865
AG-347-K10	AG-347-K10_c	1317212	1358223
AG-347-K10	AG-347-K10_c	318534	323291
AG-347-K10	AG-347-K10_c	350032	355671
AG-347-K10	AG-347-K10_c	363694	384921
AG-347-K10	AG-347-K10_c	657303	695481
AG-347-K10	AG-347-K10_c	750789	775462
AG-347-K10	AG-347-K10_c	913397	950673
AG-347-K10	AG-347-K10_c	1088498	1106774
AG-347-K10	AG-347-K10_c	1131308	1144548
AG-347-K15	AG-347-K15_c	344970	355283
AG-347-K15	AG-347-K15_c	668785	672744
AG-347-K15	AG-347-K15_c	863161	882857
AG-347-K15	AG-347-K15_c	911411	950686
AG-347-K15	AG-347-K15_c	956900	961798
AG-347-K15	AG-347-K15_c	1040925	1121873
AG-347-K15	AG-347-K15_c	1308370	1350028
AG-347-K16	AG-347-K16_c	324775	360732
